step,Epoch/Avg_KL,Epoch/Avg_SVR,Epoch/Avg_Structural,Eval/SVR,Eval/acyclic_data_pass,Eval/in_degree_pass,Eval/no_orphan_pass,Eval/out_degree_pass,Eval/terminal_sink_pass,Loss/KL,Loss/Reconstruction,Loss/Structural,Loss/Total,Structural/acyclic,Structural/data_in,Structural/density,Structural/orphan,Structural/out_degree,Structural/sharpness,Structural/terminal,Structural/type_sharpness,run_name
69,,,,,,,,,,0.753280520439148,13.399056434631348,1.2041797637939453,14.164379119873047,0.04884698614478111,0.0,0.0,0.0,0.2496347427368164,0.2384258508682251,1.3454476594924927,0.1374368965625763,recon_dom_01_10
70,,,,0.0,0.0,0.0,100.0,0.0,50.0,0.6553148031234741,13.546814918518066,13.853045463562012,14.340660095214844,0.12632150948047638,0.0,0.0,0.0,7.020329475402832,0.24484595656394958,12.327223777770996,0.1301109790802002,recon_dom_01_10
71,,,,,,,,,,0.7845602035522461,12.71617317199707,4.7564873695373535,13.548297882080078,0.0965273380279541,0.0,0.0,0.0,1.8207781314849854,0.24296750128269196,4.83130407333374,0.13123667240142822,recon_dom_01_10
72,,,,,,,,,,0.4593380391597748,12.8655366897583,50.0,13.824874877929688,1.3079824447631836,0.0,0.0,0.0,263.9596862792969,0.2474791407585144,287.8824768066406,0.1274871677160263,recon_dom_01_10
73,,,,,,,,,,0.7940158843994141,13.562150955200195,7.157156467437744,14.427738189697266,0.08835842460393906,0.0,0.0,0.0,3.3765575885772705,0.24233108758926392,6.602719306945801,0.13214053213596344,recon_dom_01_10
74,,,,,,,,,,0.8367416262626648,13.508096694946289,1.93613862991333,14.3641996383667,0.06833402812480927,0.0,0.0,0.0,0.48642590641975403,0.24011686444282532,2.1412057876586914,0.13428106904029846,recon_dom_01_10
75,,,,,,,,,,0.7552334070205688,12.16688060760498,17.42856216430664,13.096399307250977,0.1475403606891632,0.0,0.0,0.0,9.09725284576416,0.24496519565582275,15.112289428710938,0.12967148423194885,recon_dom_01_10
76,,,,,,,,,,0.9119499921798706,12.319493293762207,1.9112927913665771,13.250555992126465,0.06282913684844971,0.0,0.0,0.0,0.47541770339012146,0.2395435869693756,2.1687827110290527,0.1338384449481964,recon_dom_01_10
77,,,,,,,,,,0.7081626653671265,13.290950775146484,24.728816986083984,14.2464017868042,0.1490982323884964,0.0,0.0,0.0,13.474201202392578,0.24562571942806244,20.943218231201172,0.12953948974609375,recon_dom_01_10
78,,,,,,,,,,0.943871021270752,13.735395431518555,0.9829409718513489,14.689095497131348,0.036609798669815063,0.0,0.0,0.0,0.15894262492656708,0.23791545629501343,1.20697820186615,0.13668672740459442,recon_dom_01_10
79,,,,,,,,,,0.9734621047973633,12.206710815429688,3.509213447570801,13.215265274047852,0.0734088346362114,0.0,0.0,0.0,1.233593225479126,0.24146275222301483,3.7421650886535645,0.13347181677818298,recon_dom_01_10
80,,,,0.0,0.0,0.0,100.0,0.0,100.0,0.9505846500396729,12.585359573364258,2.541126012802124,13.561355590820312,0.06079615652561188,0.0,0.0,0.0,0.7296612858772278,0.23999762535095215,2.9403088092803955,0.1332971304655075,recon_dom_01_10
81,,,,,,,,,,1.0094339847564697,11.906387329101562,5.51380729675293,12.970959663391113,0.088523268699646,0.0,0.0,0.0,2.2595293521881104,0.24295683205127716,5.5484771728515625,0.13127104938030243,recon_dom_01_10
82,,,,,,,,,,0.8171418905258179,12.992816925048828,50.0,14.309958457946777,0.5715463161468506,0.0,0.0,0.0,110.162841796875,0.2432452142238617,124.14850616455078,0.13172022998332977,recon_dom_01_10
83,,,,,,,,,,0.926953911781311,11.061307907104492,18.45318031311035,12.1727933883667,0.15251460671424866,0.0,0.0,0.0,9.795489311218262,0.2452308088541031,15.715243339538574,0.12971773743629456,recon_dom_01_10
84,,,,,,,,,,1.0420174598693848,11.817935943603516,13.381162643432617,12.993764877319336,0.13102886080741882,0.0,0.0,0.0,6.86778450012207,0.24257014691829681,11.641570091247559,0.13191697001457214,recon_dom_01_10
85,,,,,,,,,,0.9092602729797363,11.577987670898438,42.2310676574707,12.909558296203613,0.1909482777118683,0.0,0.0,0.0,24.969167709350586,0.24472148716449738,32.53929901123047,0.13038581609725952,recon_dom_01_10
86,,,,,,,,,,0.8879555463790894,11.530388832092285,50.0,12.918344497680664,0.404073029756546,0.0,0.0,0.0,65.93356323242188,0.245293989777565,77.97613525390625,0.12957650423049927,recon_dom_01_10
87,,,,,,,,,,0.9396090507507324,11.524250030517578,39.890380859375,12.862762451171875,0.18115657567977905,0.0,0.0,0.0,23.370031356811523,0.24566327035427094,31.15410804748535,0.1294659525156021,recon_dom_01_10
88,,,,,,,,,,0.9674393534660339,11.381217956542969,50.0,12.848657608032227,0.2421976923942566,0.0,0.0,0.0,36.21120071411133,0.24441993236541748,45.06449890136719,0.13042321801185608,recon_dom_01_10
89,,,,,,,,,,1.1160674095153809,11.195710182189941,10.520914077758789,12.416986465454102,0.09410125762224197,0.0,0.0,0.0,5.361327171325684,0.24300749599933624,9.303226470947266,0.13166674971580505,recon_dom_01_10
90,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.8813744783401489,10.616707801818848,50.0,11.998082160949707,0.2809751033782959,0.0,0.0,0.0,33.000953674316406,0.24724659323692322,44.73250198364258,0.12818096578121185,recon_dom_01_10
91,,,,,,,,,,1.1238402128219604,10.538068771362305,26.764272689819336,11.92955207824707,0.13989940285682678,0.0,0.0,0.0,15.439837455749512,0.24298496544361115,21.174835205078125,0.1322280615568161,recon_dom_01_10
92,,,,,,,,,,1.256501317024231,11.38904857635498,3.629108428955078,12.681840896606445,0.06425271928310394,0.0,0.0,0.0,1.3206133842468262,0.242094948887825,3.8994345664978027,0.13304631412029266,recon_dom_01_10
93,,,,,,,,,,1.3312783241271973,13.168863296508789,0.6297203302383423,14.506439208984375,0.025862548500299454,0.00742532592266798,0.0,0.0,0.08003880828619003,0.23765403032302856,0.7505854964256287,0.13885341584682465,recon_dom_01_10
94,,,,,,,,,,0.9793897867202759,11.478715896606445,50.0,12.95810604095459,0.4359230697154999,0.0,0.0,0.0,78.2583236694336,0.24681255221366882,91.98055267333984,0.12859278917312622,recon_dom_01_10
95,,,,,,,,,,1.2319272756576538,10.803727149963379,11.364835739135742,12.14930248260498,0.09824493527412415,0.0,0.0,0.0,5.787511348724365,0.2432858645915985,10.097293853759766,0.13124382495880127,recon_dom_01_10
96,,,,,,,,,,0.8786243200302124,10.036285400390625,50.0,11.414909362792969,0.5075328946113586,0.0,0.0,0.0,87.57429504394531,0.24788358807563782,105.04362487792969,0.12748295068740845,recon_dom_01_10
97,,,,,,,,,,1.112178087234497,10.220826148986816,44.34086608886719,11.776412963867188,0.21497640013694763,0.0,0.0,0.0,26.09893798828125,0.24574768543243408,34.25907516479492,0.12934312224388123,recon_dom_01_10
98,,,,,,,,,,0.9228846430778503,10.834839820861816,50.0,12.25772476196289,0.46117284893989563,0.0,0.0,0.0,78.65721893310547,0.24789391458034515,94.35863494873047,0.12783977389335632,recon_dom_01_10
99,,,,,,,,,,1.0917333364486694,10.401658058166504,50.0,11.993391036987305,0.24520990252494812,0.0,0.0,0.0,31.089431762695312,0.24654416739940643,41.646488189697266,0.12869203090667725,recon_dom_01_10
100,,,,0.0,0.0,0.0,100.0,50.0,100.0,1.4040969610214233,9.198235511779785,10.484175682067871,10.707174301147461,0.09575287252664566,0.0,0.0,0.0,5.481658935546875,0.23957842588424683,8.972110748291016,0.137379989027977,recon_dom_01_10
101,,,,,,,,,,1.4447441101074219,11.694282531738281,2.054748773574829,13.159574508666992,0.04044162854552269,0.0,0.0,0.0,0.6830700039863586,0.23957699537277222,2.2635884284973145,0.13718809187412262,recon_dom_01_10
102,,,,,,,,,,1.1454946994781494,11.082365036010742,50.0,12.727859497070312,1.2939273118972778,0.0,0.0,0.0,264.38897705078125,0.24541983008384705,286.86138916015625,0.12947899103164673,recon_dom_01_10
103,,,,,,,,,,1.4174304008483887,9.103886604309082,12.130243301391602,10.642619132995605,0.12289391458034515,0.0,0.0,0.0,5.98643684387207,0.24537789821624756,10.983617782592773,0.12989698350429535,recon_dom_01_10
104,,,,,,,,,,1.7356042861938477,9.611869812011719,1.3624886274337769,11.361099243164062,0.05915800854563713,0.0,0.0,0.0,0.26521068811416626,0.24042534828186035,1.5279937982559204,0.1344844549894333,recon_dom_01_10
105,,,,,,,,,,1.5054292678833008,9.160052299499512,9.250492095947266,10.757986068725586,0.10061709582805634,0.0,0.0,0.0,4.364138603210449,0.24442097544670105,8.691564559936523,0.1304401457309723,recon_dom_01_10
106,,,,,,,,,,1.58587646484375,9.237234115600586,3.5248501300811768,10.858359336853027,0.07936777174472809,0.0,0.0,0.0,1.1507673263549805,0.24260935187339783,3.8796043395996094,0.13180717825889587,recon_dom_01_10
107,,,,,,,,,,1.7636570930480957,7.737416744232178,4.379746437072754,9.54487133026123,0.08852961659431458,0.0,0.0,0.0,1.749128818511963,0.24120508134365082,4.30095911026001,0.133697047829628,recon_dom_01_10
108,,,,,,,,,,1.515634298324585,9.22320556640625,29.913301467895508,11.037972450256348,0.1561530977487564,0.0,0.0,0.0,17.33603858947754,0.2430872917175293,23.51797866821289,0.13201621174812317,recon_dom_01_10
109,,,,,,,,,,1.721958875656128,8.349320411682129,10.968810081481934,10.180967330932617,0.13128843903541565,0.0,0.0,0.0,5.481093883514404,0.24369403719902039,9.587715148925781,0.13045886158943176,recon_dom_01_10
110,,,,0.0,0.0,0.0,100.0,50.0,50.0,1.6469087600708008,8.827595710754395,4.810776710510254,10.522612571716309,0.0679558739066124,0.006888826377689838,0.0,0.0,2.1489973068237305,0.24157103896141052,4.554932117462158,0.13488194346427917,recon_dom_01_10
111,,,,,,,,,,1.7024011611938477,8.325163841247559,11.499762535095215,10.142562866210938,0.13899126648902893,0.0,0.0,0.0,5.707134246826172,0.24329158663749695,10.120473861694336,0.13105954229831696,recon_dom_01_10
112,,,,,,,,,,1.757094383239746,8.507702827453613,14.421882629394531,10.409015655517578,0.11897759884595871,0.0,0.0,0.0,7.64530611038208,0.24430009722709656,12.288341522216797,0.13087806105613708,recon_dom_01_10
113,,,,,,,,,,1.9501579999923706,7.223328113555908,2.361788749694824,9.197104454040527,0.08233289420604706,0.0,0.0,0.0,0.6683355569839478,0.24049809575080872,2.4886536598205566,0.13412022590637207,recon_dom_01_10
114,,,,,,,,,,1.7834781408309937,7.689418792724609,7.863402366638184,9.551530838012695,0.09284763038158417,0.0,0.0,0.0,3.688616991043091,0.24398371577262878,7.346104145050049,0.13097158074378967,recon_dom_01_10
115,,,,,,,,,,2.0283596515655518,8.959197998046875,0.4752376079559326,10.9923095703125,0.017679153010249138,0.0,0.0,0.0,0.07274642586708069,0.2350231409072876,0.5526032447814941,0.1429145485162735,recon_dom_01_10
116,,,,,,,,,,1.9186033010482788,9.356682777404785,1.2730352878570557,11.288016319274902,0.03572305664420128,0.0,0.0,0.0,0.2859480679035187,0.23913773894309998,1.5416632890701294,0.1372651755809784,recon_dom_01_10
117,,,,,,,,,,1.68148934841156,8.39743423461914,33.575355529785156,10.414676666259766,0.15875227749347687,0.0,0.0,0.0,19.727922439575195,0.2423534095287323,26.032312393188477,0.13282182812690735,recon_dom_01_10
118,,,,,,,,,,1.7293968200683594,8.631410598754883,50.0,10.860807418823242,0.30805081129074097,0.0,0.0,0.0,45.500389099121094,0.24470415711402893,54.921173095703125,0.1306934654712677,recon_dom_01_10
119,,,,,,,,,,2.1249806880950928,8.98156452178955,0.6347870826721191,11.112893104553223,0.022251851856708527,0.0,0.0,0.0,0.08180344849824905,0.23432143032550812,0.8079248666763306,0.1432981789112091,recon_dom_01_10
120,,,,0.0,0.0,0.0,100.0,0.0,0.0,1.9051191806793213,8.311829566955566,15.124521255493164,10.368193626403809,0.13193663954734802,0.0,0.0,0.0,7.721927165985107,0.24412477016448975,13.410970687866211,0.1301352083683014,recon_dom_01_10
